Algorithm,DataType,DataSize,Sortedness,Time(ns)
BubbleSortUntilNoChange,Double,1000,LastKSorted,1537958
BubbleSortUntilNoChange,Double,1000,LastKSorted,1554250
BubbleSortUntilNoChange,Double,1000,LastKSorted,1559000
BubbleSortUntilNoChange,Double,1000,LastKSorted,1631458
BubbleSortUntilNoChange,Double,1000,LastKSorted,1594292
BubbleSortUntilNoChange,Double,10000,Random,463481167
BubbleSortUntilNoChange,Double,10000,Random,426252917
BubbleSortUntilNoChange,Double,10000,Random,431636458
BubbleSortUntilNoChange,Double,10000,Random,430400125
BubbleSortUntilNoChange,Double,10000,Random,427293833
BubbleSortUntilNoChange,Double,10000,Random,432348250
BubbleSortUntilNoChange,Double,10000,Random,438589417
BubbleSortUntilNoChange,Double,10000,Random,432168333
BubbleSortUntilNoChange,Double,10000,Random,426864583
BubbleSortUntilNoChange,Double,10000,Random,428261000
BubbleSortUntilNoChange,Double,10000,Reversed,338826750
BubbleSortUntilNoChange,Double,10000,Reversed,340064792
BubbleSortUntilNoChange,Double,10000,Reversed,339935375
BubbleSortUntilNoChange,Double,10000,Reversed,339967541
BubbleSortUntilNoChange,Double,10000,Reversed,343524792
BubbleSortUntilNoChange,Double,10000,Reversed,340140916
BubbleSortUntilNoChange,Double,10000,Reversed,371995125
BubbleSortUntilNoChange,Double,10000,Reversed,373875083
BubbleSortUntilNoChange,Double,10000,Reversed,372834125
BubbleSortUntilNoChange,Double,10000,Reversed,372341750
BubbleSortUntilNoChange,Double,10000,FirstKSorted,380030958
BubbleSortUntilNoChange,Double,10000,FirstKSorted,366121542
BubbleSortUntilNoChange,Double,10000,FirstKSorted,335762750
BubbleSortUntilNoChange,Double,10000,FirstKSorted,335252250
BubbleSortUntilNoChange,Double,10000,FirstKSorted,335429250
BubbleSortUntilNoChange,Double,10000,FirstKSorted,334895792
BubbleSortUntilNoChange,Double,10000,FirstKSorted,332079959
BubbleSortUntilNoChange,Double,10000,FirstKSorted,336080750
BubbleSortUntilNoChange,Double,10000,FirstKSorted,331304584
BubbleSortUntilNoChange,Double,10000,FirstKSorted,334335042
BubbleSortUntilNoChange,Double,10000,LastKSorted,165206083
BubbleSortUntilNoChange,Double,10000,LastKSorted,166543625
BubbleSortUntilNoChange,Double,10000,LastKSorted,164388000
BubbleSortUntilNoChange,Double,10000,LastKSorted,163110042
BubbleSortUntilNoChange,Double,10000,LastKSorted,162097166
BubbleSortUntilNoChange,Double,10000,LastKSorted,162403291
BubbleSortUntilNoChange,Double,10000,LastKSorted,162069958
BubbleSortUntilNoChange,Double,10000,LastKSorted,161818917
BubbleSortUntilNoChange,Double,10000,LastKSorted,161328375
BubbleSortUntilNoChange,Double,10000,LastKSorted,165987709
BubbleSortWhileNeeded,Integer,100,Random,211083
BubbleSortWhileNeeded,Integer,100,Random,177084
BubbleSortWhileNeeded,Integer,100,Random,176625
BubbleSortWhileNeeded,Integer,100,Random,176708
BubbleSortWhileNeeded,Integer,100,Random,176875
BubbleSortWhileNeeded,Integer,100,Random,176750
BubbleSortWhileNeeded,Integer,100,Random,176875
BubbleSortWhileNeeded,Integer,100,Random,176375
BubbleSortWhileNeeded,Integer,100,Random,176792
BubbleSortWhileNeeded,Integer,100,Random,176750
BubbleSortWhileNeeded,Integer,100,Reversed,223042
BubbleSortWhileNeeded,Integer,100,Reversed,215375
BubbleSortWhileNeeded,Integer,100,Reversed,226167
BubbleSortWhileNeeded,Integer,100,Reversed,76417
BubbleSortWhileNeeded,Integer,100,Reversed,67250
BubbleSortWhileNeeded,Integer,100,Reversed,69791
BubbleSortWhileNeeded,Integer,100,Reversed,53666
BubbleSortWhileNeeded,Integer,100,Reversed,50917
BubbleSortWhileNeeded,Integer,100,Reversed,50625
BubbleSortWhileNeeded,Integer,100,Reversed,50583
BubbleSortWhileNeeded,Integer,100,FirstKSorted,64708
BubbleSortWhileNeeded,Integer,100,FirstKSorted,37000
BubbleSortWhileNeeded,Integer,100,FirstKSorted,37167
BubbleSortWhileNeeded,Integer,100,FirstKSorted,35291
BubbleSortWhileNeeded,Integer,100,FirstKSorted,34834
BubbleSortWhileNeeded,Integer,100,FirstKSorted,34333
BubbleSortWhileNeeded,Integer,100,FirstKSorted,34542
BubbleSortWhileNeeded,Integer,100,FirstKSorted,33584
BubbleSortWhileNeeded,Integer,100,FirstKSorted,33708
BubbleSortWhileNeeded,Integer,100,FirstKSorted,33459
BubbleSortWhileNeeded,Integer,100,LastKSorted,25917
BubbleSortWhileNeeded,Integer,100,LastKSorted,24667
BubbleSortWhileNeeded,Integer,100,LastKSorted,24250
BubbleSortWhileNeeded,Integer,100,LastKSorted,23958
BubbleSortWhileNeeded,Integer,100,LastKSorted,23208
BubbleSortWhileNeeded,Integer,100,LastKSorted,23167
BubbleSortWhileNeeded,Integer,100,LastKSorted,23584
BubbleSortWhileNeeded,Integer,100,LastKSorted,23209
BubbleSortWhileNeeded,Integer,100,LastKSorted,23167
BubbleSortWhileNeeded,Integer,100,LastKSorted,23292
BubbleSortWhileNeeded,Integer,1000,Random,11191916
BubbleSortWhileNeeded,Integer,1000,Random,1199791
BubbleSortWhileNeeded,Integer,1000,Random,1287667
BubbleSortWhileNeeded,Integer,1000,Random,1160250
BubbleSortWhileNeeded,Integer,1000,Random,1172833
BubbleSortWhileNeeded,Integer,1000,Random,1153708
BubbleSortWhileNeeded,Integer,1000,Random,1140708
BubbleSortWhileNeeded,Integer,1000,Random,983292
BubbleSortWhileNeeded,Integer,1000,Random,987042
BubbleSortWhileNeeded,Integer,1000,Random,984000
BubbleSortWhileNeeded,Integer,1000,Reversed,1228625
BubbleSortWhileNeeded,Integer,1000,Reversed,1214583
BubbleSortWhileNeeded,Integer,1000,Reversed,1223916
BubbleSortWhileNeeded,Integer,1000,Reversed,1225791
BubbleSortWhileNeeded,Integer,1000,Reversed,1214208
BubbleSortWhileNeeded,Integer,1000,Reversed,1307042
BubbleSortWhileNeeded,Integer,1000,Reversed,1347541
BubbleSortWhileNeeded,Integer,1000,Reversed,1254167
BubbleSortWhileNeeded,Integer,1000,Reversed,1243042
BubbleSortWhileNeeded,Integer,1000,Reversed,1217083
BubbleSortWhileNeeded,Integer,1000,FirstKSorted,889917
BubbleSortWhileNeeded,Integer,1000,FirstKSorted,864917
BubbleSortWhileNeeded,Integer,1000,FirstKSorted,884750
BubbleSortWhileNeeded,Integer,1000,FirstKSorted,855417
BubbleSortWhileNeeded,Integer,1000,FirstKSorted,858792
BubbleSortWhileNeeded,Integer,1000,FirstKSorted,853209
BubbleSortWhileNeeded,Integer,1000,FirstKSorted,858917
BubbleSortWhileNeeded,Integer,1000,FirstKSorted,914666
BubbleSortWhileNeeded,Integer,1000,FirstKSorted,899709
BubbleSortWhileNeeded,Integer,1000,FirstKSorted,859167
BubbleSortWhileNeeded,Integer,1000,LastKSorted,563667
BubbleSortWhileNeeded,Integer,1000,LastKSorted,549959
BubbleSortWhileNeeded,Integer,1000,LastKSorted,568583
BubbleSortWhileNeeded,Integer,1000,LastKSorted,542458
BubbleSortWhileNeeded,Integer,1000,LastKSorted,572208
BubbleSortWhileNeeded,Integer,1000,LastKSorted,554500
BubbleSortWhileNeeded,Integer,1000,LastKSorted,549500
BubbleSortWhileNeeded,Integer,1000,LastKSorted,735667
BubbleSortWhileNeeded,Integer,1000,LastKSorted,582500
BubbleSortWhileNeeded,Integer,1000,LastKSorted,565250
BubbleSortWhileNeeded,Integer,10000,Random,112929125
BubbleSortWhileNeeded,Integer,10000,Random,112642916
BubbleSortWhileNeeded,Integer,10000,Random,112013292
BubbleSortWhileNeeded,Integer,10000,Random,112152875
BubbleSortWhileNeeded,Integer,10000,Random,100333750
BubbleSortWhileNeeded,Integer,10000,Random,99483083
BubbleSortWhileNeeded,Integer,10000,Random,100201042
BubbleSortWhileNeeded,Integer,10000,Random,99411583
BubbleSortWhileNeeded,Integer,10000,Random,100160042
BubbleSortWhileNeeded,Integer,10000,Random,100395333
BubbleSortWhileNeeded,Integer,10000,Reversed,120876541
BubbleSortWhileNeeded,Integer,10000,Reversed,121569917
BubbleSortWhileNeeded,Integer,10000,Reversed,121248208
BubbleSortWhileNeeded,Integer,10000,Reversed,120587917
BubbleSortWhileNeeded,Integer,10000,Reversed,119904417
BubbleSortWhileNeeded,Integer,10000,Reversed,121224584
BubbleSortWhileNeeded,Integer,10000,Reversed,121738959
BubbleSortWhileNeeded,Integer,10000,Reversed,121330458
BubbleSortWhileNeeded,Integer,10000,Reversed,120754334
BubbleSortWhileNeeded,Integer,10000,Reversed,120253500
BubbleSortWhileNeeded,Integer,10000,FirstKSorted,88741458
BubbleSortWhileNeeded,Integer,10000,FirstKSorted,87172791
BubbleSortWhileNeeded,Integer,10000,FirstKSorted,87278041
BubbleSortWhileNeeded,Integer,10000,FirstKSorted,87012458
BubbleSortWhileNeeded,Integer,10000,FirstKSorted,87299791
BubbleSortWhileNeeded,Integer,10000,FirstKSorted,86797375
BubbleSortWhileNeeded,Integer,10000,FirstKSorted,87315750
BubbleSortWhileNeeded,Integer,10000,FirstKSorted,87200459
BubbleSortWhileNeeded,Integer,10000,FirstKSorted,87277375
BubbleSortWhileNeeded,Integer,10000,FirstKSorted,86933708
BubbleSortWhileNeeded,Integer,10000,LastKSorted,75268625
BubbleSortWhileNeeded,Integer,10000,LastKSorted,74766333
BubbleSortWhileNeeded,Integer,10000,LastKSorted,74160583
BubbleSortWhileNeeded,Integer,10000,LastKSorted,74954583
BubbleSortWhileNeeded,Integer,10000,LastKSorted,74653334
BubbleSortWhileNeeded,Integer,10000,LastKSorted,73942125
BubbleSortWhileNeeded,Integer,10000,LastKSorted,74227458
BubbleSortWhileNeeded,Integer,10000,LastKSorted,74231750
BubbleSortWhileNeeded,Integer,10000,LastKSorted,74457541
BubbleSortWhileNeeded,Integer,10000,LastKSorted,75557333
BubbleSortWhileNeeded,Long,100,Random,227125
BubbleSortWhileNeeded,Long,100,Random,178083
BubbleSortWhileNeeded,Long,100,Random,173375
BubbleSortWhileNeeded,Long,100,Random,172417
BubbleSortWhileNeeded,Long,100,Random,172167
BubbleSortWhileNeeded,Long,100,Random,172000
BubbleSortWhileNeeded,Long,100,Random,171875
BubbleSortWhileNeeded,Long,100,Random,172250
BubbleSortWhileNeeded,Long,100,Random,171834
BubbleSortWhileNeeded,Long,100,Random,172417
BubbleSortWhileNeeded,Long,100,Reversed,461542
BubbleSortWhileNeeded,Long,100,Reversed,235458
BubbleSortWhileNeeded,Long,100,Reversed,278541
BubbleSortWhileNeeded,Long,100,Reversed,229584
BubbleSortWhileNeeded,Long,100,Reversed,232959
BubbleSortWhileNeeded,Long,100,Reversed,228792
BubbleSortWhileNeeded,Long,100,Reversed,234208
BubbleSortWhileNeeded,Long,100,Reversed,222167
BubbleSortWhileNeeded,Long,100,Reversed,64083
BubbleSortWhileNeeded,Long,100,Reversed,63209
BubbleSortWhileNeeded,Long,100,FirstKSorted,49083
BubbleSortWhileNeeded,Long,100,FirstKSorted,47208
BubbleSortWhileNeeded,Long,100,FirstKSorted,46458
BubbleSortWhileNeeded,Long,100,FirstKSorted,87834
BubbleSortWhileNeeded,Long,100,FirstKSorted,47166
BubbleSortWhileNeeded,Long,100,FirstKSorted,45708
BubbleSortWhileNeeded,Long,100,FirstKSorted,45792
BubbleSortWhileNeeded,Long,100,FirstKSorted,45625
BubbleSortWhileNeeded,Long,100,FirstKSorted,57834
BubbleSortWhileNeeded,Long,100,FirstKSorted,46167
BubbleSortWhileNeeded,Long,100,LastKSorted,61167
BubbleSortWhileNeeded,Long,100,LastKSorted,52667
BubbleSortWhileNeeded,Long,100,LastKSorted,51875
BubbleSortWhileNeeded,Long,100,LastKSorted,68334
BubbleSortWhileNeeded,Long,100,LastKSorted,50666
BubbleSortWhileNeeded,Long,100,LastKSorted,50042
BubbleSortWhileNeeded,Long,100,LastKSorted,49625
BubbleSortWhileNeeded,Long,100,LastKSorted,49625
BubbleSortWhileNeeded,Long,100,LastKSorted,49459
BubbleSortWhileNeeded,Long,100,LastKSorted,49500
BubbleSortWhileNeeded,Long,1000,Random,1551417
BubbleSortWhileNeeded,Long,1000,Random,1515708
BubbleSortWhileNeeded,Long,1000,Random,1416167
BubbleSortWhileNeeded,Long,1000,Random,1576958
BubbleSortWhileNeeded,Long,1000,Random,1468625
BubbleSortWhileNeeded,Long,1000,Random,1457041
BubbleSortWhileNeeded,Long,1000,Random,1559958
BubbleSortWhileNeeded,Long,1000,Random,1481834
BubbleSortWhileNeeded,Long,1000,Random,1622750
BubbleSortWhileNeeded,Long,1000,Random,1560500
BubbleSortWhileNeeded,Long,1000,Reversed,1513167
BubbleSortWhileNeeded,Long,1000,Reversed,1481917
BubbleSortWhileNeeded,Long,1000,Reversed,1482375
BubbleSortWhileNeeded,Long,1000,Reversed,1505042
BubbleSortWhileNeeded,Long,1000,Reversed,1512250
BubbleSortWhileNeeded,Long,1000,Reversed,1481625
BubbleSortWhileNeeded,Long,1000,Reversed,1483500
BubbleSortWhileNeeded,Long,1000,Reversed,1572667
BubbleSortWhileNeeded,Long,1000,Reversed,1506875
BubbleSortWhileNeeded,Long,1000,Reversed,1670959
BubbleSortWhileNeeded,Long,1000,FirstKSorted,1330750
BubbleSortWhileNeeded,Long,1000,FirstKSorted,1275250
BubbleSortWhileNeeded,Long,1000,FirstKSorted,1271625
BubbleSortWhileNeeded,Long,1000,FirstKSorted,1270667
BubbleSortWhileNeeded,Long,1000,FirstKSorted,1275167
BubbleSortWhileNeeded,Long,1000,FirstKSorted,1327792
BubbleSortWhileNeeded,Long,1000,FirstKSorted,1286625
BubbleSortWhileNeeded,Long,1000,FirstKSorted,1277334
BubbleSortWhileNeeded,Long,1000,FirstKSorted,1270125
BubbleSortWhileNeeded,Long,1000,FirstKSorted,1324709
BubbleSortWhileNeeded,Long,1000,LastKSorted,750500
BubbleSortWhileNeeded,Long,1000,LastKSorted,725334
BubbleSortWhileNeeded,Long,1000,LastKSorted,723125
BubbleSortWhileNeeded,Long,1000,LastKSorted,852083
BubbleSortWhileNeeded,Long,1000,LastKSorted,761958
BubbleSortWhileNeeded,Long,1000,LastKSorted,741792
BubbleSortWhileNeeded,Long,1000,LastKSorted,712500
BubbleSortWhileNeeded,Long,1000,LastKSorted,711875
BubbleSortWhileNeeded,Long,1000,LastKSorted,766459
BubbleSortWhileNeeded,Long,1000,LastKSorted,714541
BubbleSortWhileNeeded,Long,10000,Random,198268208
BubbleSortWhileNeeded,Long,10000,Random,195013125
BubbleSortWhileNeeded,Long,10000,Random,198472375
BubbleSortWhileNeeded,Long,10000,Random,199295708
BubbleSortWhileNeeded,Long,10000,Random,197761542
BubbleSortWhileNeeded,Long,10000,Random,200828375
BubbleSortWhileNeeded,Long,10000,Random,196354792
BubbleSortWhileNeeded,Long,10000,Random,199622875
BubbleSortWhileNeeded,Long,10000,Random,195759333
BubbleSortWhileNeeded,Long,10000,Random,200064666
BubbleSortWhileNeeded,Long,10000,Reversed,162172667
BubbleSortWhileNeeded,Long,10000,Reversed,161816250
BubbleSortWhileNeeded,Long,10000,Reversed,162080542
BubbleSortWhileNeeded,Long,10000,Reversed,164595709
BubbleSortWhileNeeded,Long,10000,Reversed,163332625
BubbleSortWhileNeeded,Long,10000,Reversed,163321125
BubbleSortWhileNeeded,Long,10000,Reversed,161787125
BubbleSortWhileNeeded,Long,10000,Reversed,161901667
BubbleSortWhileNeeded,Long,10000,Reversed,162984833
BubbleSortWhileNeeded,Long,10000,Reversed,162080834
BubbleSortWhileNeeded,Long,10000,FirstKSorted,168468083
BubbleSortWhileNeeded,Long,10000,FirstKSorted,161955250
BubbleSortWhileNeeded,Long,10000,FirstKSorted,157326167
BubbleSortWhileNeeded,Long,10000,FirstKSorted,177681625
BubbleSortWhileNeeded,Long,10000,FirstKSorted,165331625
BubbleSortWhileNeeded,Long,10000,FirstKSorted,162819083
BubbleSortWhileNeeded,Long,10000,FirstKSorted,154140542
BubbleSortWhileNeeded,Long,10000,FirstKSorted,159089334
BubbleSortWhileNeeded,Long,10000,FirstKSorted,153393708
BubbleSortWhileNeeded,Long,10000,FirstKSorted,164353750
BubbleSortWhileNeeded,Long,10000,LastKSorted,94264792
BubbleSortWhileNeeded,Long,10000,LastKSorted,93068167
BubbleSortWhileNeeded,Long,10000,LastKSorted,93214500
BubbleSortWhileNeeded,Long,10000,LastKSorted,98353500
BubbleSortWhileNeeded,Long,10000,LastKSorted,105545375
BubbleSortWhileNeeded,Long,10000,LastKSorted,101289416
BubbleSortWhileNeeded,Long,10000,LastKSorted,99609958
BubbleSortWhileNeeded,Long,10000,LastKSorted,106107042
BubbleSortWhileNeeded,Long,10000,LastKSorted,102782875
BubbleSortWhileNeeded,Long,10000,LastKSorted,96961625
BubbleSortWhileNeeded,Float,100,Random,266000
BubbleSortWhileNeeded,Float,100,Random,197542
BubbleSortWhileNeeded,Float,100,Random,153583
BubbleSortWhileNeeded,Float,100,Random,62833
BubbleSortWhileNeeded,Float,100,Random,54834
BubbleSortWhileNeeded,Float,100,Random,49958
BubbleSortWhileNeeded,Float,100,Random,49875
BubbleSortWhileNeeded,Float,100,Random,49459
BubbleSortWhileNeeded,Float,100,Random,68292
BubbleSortWhileNeeded,Float,100,Random,55583
BubbleSortWhileNeeded,Float,100,Reversed,89458
BubbleSortWhileNeeded,Float,100,Reversed,53292
BubbleSortWhileNeeded,Float,100,Reversed,64292
BubbleSortWhileNeeded,Float,100,Reversed,53250
BubbleSortWhileNeeded,Float,100,Reversed,76541
BubbleSortWhileNeeded,Float,100,Reversed,52625
BubbleSortWhileNeeded,Float,100,Reversed,52708
BubbleSortWhileNeeded,Float,100,Reversed,52834
BubbleSortWhileNeeded,Float,100,Reversed,53042
BubbleSortWhileNeeded,Float,100,Reversed,52833
BubbleSortWhileNeeded,Float,100,FirstKSorted,47292
BubbleSortWhileNeeded,Float,100,FirstKSorted,46250
BubbleSortWhileNeeded,Float,100,FirstKSorted,45750
BubbleSortWhileNeeded,Float,100,FirstKSorted,45791
BubbleSortWhileNeeded,Float,100,FirstKSorted,45625
BubbleSortWhileNeeded,Float,100,FirstKSorted,45708
BubbleSortWhileNeeded,Float,100,FirstKSorted,45625
BubbleSortWhileNeeded,Float,100,FirstKSorted,45542
BubbleSortWhileNeeded,Float,100,FirstKSorted,45250
BubbleSortWhileNeeded,Float,100,FirstKSorted,45667
BubbleSortWhileNeeded,Float,100,LastKSorted,12625
BubbleSortWhileNeeded,Float,100,LastKSorted,17125
BubbleSortWhileNeeded,Float,100,LastKSorted,12625
BubbleSortWhileNeeded,Float,100,LastKSorted,11667
BubbleSortWhileNeeded,Float,100,LastKSorted,11875
BubbleSortWhileNeeded,Float,100,LastKSorted,11542
BubbleSortWhileNeeded,Float,100,LastKSorted,11584
BubbleSortWhileNeeded,Float,100,LastKSorted,11500
BubbleSortWhileNeeded,Float,100,LastKSorted,11625
BubbleSortWhileNeeded,Float,100,LastKSorted,16208
BubbleSortWhileNeeded,Float,1000,Random,3776875
BubbleSortWhileNeeded,Float,1000,Random,2363583
BubbleSortWhileNeeded,Float,1000,Random,2209250
BubbleSortWhileNeeded,Float,1000,Random,2263958
BubbleSortWhileNeeded,Float,1000,Random,2303708
BubbleSortWhileNeeded,Float,1000,Random,2880125
BubbleSortWhileNeeded,Float,1000,Random,2382250
BubbleSortWhileNeeded,Float,1000,Random,2242750
BubbleSortWhileNeeded,Float,1000,Random,2196584
BubbleSortWhileNeeded,Float,1000,Random,2204458
BubbleSortWhileNeeded,Float,1000,Reversed,2217958
BubbleSortWhileNeeded,Float,1000,Reversed,2394791
BubbleSortWhileNeeded,Float,1000,Reversed,2308375
BubbleSortWhileNeeded,Float,1000,Reversed,2236333
BubbleSortWhileNeeded,Float,1000,Reversed,2238875
BubbleSortWhileNeeded,Float,1000,Reversed,2419666
BubbleSortWhileNeeded,Float,1000,Reversed,2203208
BubbleSortWhileNeeded,Float,1000,Reversed,2206458
BubbleSortWhileNeeded,Float,1000,Reversed,2259541
BubbleSortWhileNeeded,Float,1000,Reversed,2437625
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2127084
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2068541
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2046709
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2115917
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2070750
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2033209
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2369000
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2259542
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2279375
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2271208
BubbleSortWhileNeeded,Float,1000,LastKSorted,579708
BubbleSortWhileNeeded,Float,1000,LastKSorted,580000
BubbleSortWhileNeeded,Float,1000,LastKSorted,564292
BubbleSortWhileNeeded,Float,1000,LastKSorted,558750
BubbleSortWhileNeeded,Float,1000,LastKSorted,552709
BubbleSortWhileNeeded,Float,1000,LastKSorted,553292
BubbleSortWhileNeeded,Float,1000,LastKSorted,561292
BubbleSortWhileNeeded,Float,1000,LastKSorted,552208
BubbleSortWhileNeeded,Float,1000,LastKSorted,564542
BubbleSortWhileNeeded,Float,1000,LastKSorted,593500
BubbleSortWhileNeeded,Float,10000,Random,298477042
BubbleSortWhileNeeded,Float,10000,Random,313561291
BubbleSortWhileNeeded,Float,10000,Random,299242750
BubbleSortWhileNeeded,Float,10000,Random,290157708
BubbleSortWhileNeeded,Float,10000,Random,295530459
BubbleSortWhileNeeded,Float,10000,Random,287668667
BubbleSortWhileNeeded,Float,10000,Random,292707083
BubbleSortWhileNeeded,Float,10000,Random,289298292
BubbleSortWhileNeeded,Float,10000,Random,289725666
BubbleSortWhileNeeded,Float,10000,Random,294790125
BubbleSortWhileNeeded,Float,10000,Reversed,214869792
BubbleSortWhileNeeded,Float,10000,Reversed,216279042
BubbleSortWhileNeeded,Float,10000,Reversed,216608625
BubbleSortWhileNeeded,Float,10000,Reversed,219228209
BubbleSortWhileNeeded,Float,10000,Reversed,215150583
BubbleSortWhileNeeded,Float,10000,Reversed,258116834
BubbleSortWhileNeeded,Float,10000,Reversed,246508666
BubbleSortWhileNeeded,Float,10000,Reversed,246425250
BubbleSortWhileNeeded,Float,10000,Reversed,250860042
BubbleSortWhileNeeded,Float,10000,Reversed,245884416
BubbleSortWhileNeeded,Float,10000,FirstKSorted,211263084
BubbleSortWhileNeeded,Float,10000,FirstKSorted,205133125
BubbleSortWhileNeeded,Float,10000,FirstKSorted,205100584
BubbleSortWhileNeeded,Float,10000,FirstKSorted,204917625
BubbleSortWhileNeeded,Float,10000,FirstKSorted,205217584
BubbleSortWhileNeeded,Float,10000,FirstKSorted,204672958
BubbleSortWhileNeeded,Float,10000,FirstKSorted,203940625
BubbleSortWhileNeeded,Float,10000,FirstKSorted,205573917
BubbleSortWhileNeeded,Float,10000,FirstKSorted,207167750
BubbleSortWhileNeeded,Float,10000,FirstKSorted,204141584
BubbleSortWhileNeeded,Float,10000,LastKSorted,63972000
BubbleSortWhileNeeded,Float,10000,LastKSorted,63368833
BubbleSortWhileNeeded,Float,10000,LastKSorted,64101959
BubbleSortWhileNeeded,Float,10000,LastKSorted,63885000
BubbleSortWhileNeeded,Float,10000,LastKSorted,64531500
BubbleSortWhileNeeded,Float,10000,LastKSorted,64629084
BubbleSortWhileNeeded,Float,10000,LastKSorted,64226583
BubbleSortWhileNeeded,Float,10000,LastKSorted,62959292
BubbleSortWhileNeeded,Float,10000,LastKSorted,63901250
BubbleSortWhileNeeded,Float,10000,LastKSorted,63593375
BubbleSortWhileNeeded,Double,100,Random,69083
BubbleSortWhileNeeded,Double,100,Random,39042
BubbleSortWhileNeeded,Double,100,Random,29625
BubbleSortWhileNeeded,Double,100,Random,28959
BubbleSortWhileNeeded,Double,100,Random,28041
BubbleSortWhileNeeded,Double,100,Random,27875
BubbleSortWhileNeeded,Double,100,Random,27750
BubbleSortWhileNeeded,Double,100,Random,27625
BubbleSortWhileNeeded,Double,100,Random,27750
BubbleSortWhileNeeded,Double,100,Random,30000
BubbleSortWhileNeeded,Double,100,Reversed,28958
BubbleSortWhileNeeded,Double,100,Reversed,28667
BubbleSortWhileNeeded,Double,100,Reversed,28542
BubbleSortWhileNeeded,Double,100,Reversed,28958
BubbleSortWhileNeeded,Double,100,Reversed,28708
BubbleSortWhileNeeded,Double,100,Reversed,28791
BubbleSortWhileNeeded,Double,100,Reversed,28625
BubbleSortWhileNeeded,Double,100,Reversed,29000
BubbleSortWhileNeeded,Double,100,Reversed,28917
BubbleSortWhileNeeded,Double,100,Reversed,28625
BubbleSortWhileNeeded,Double,100,FirstKSorted,30125
BubbleSortWhileNeeded,Double,100,FirstKSorted,28917
BubbleSortWhileNeeded,Double,100,FirstKSorted,28375
BubbleSortWhileNeeded,Double,100,FirstKSorted,28625
BubbleSortWhileNeeded,Double,100,FirstKSorted,28209
BubbleSortWhileNeeded,Double,100,FirstKSorted,28250
BubbleSortWhileNeeded,Double,100,FirstKSorted,28084
BubbleSortWhileNeeded,Double,100,FirstKSorted,28083
BubbleSortWhileNeeded,Double,100,FirstKSorted,28125
BubbleSortWhileNeeded,Double,100,FirstKSorted,27917
BubbleSortWhileNeeded,Double,100,LastKSorted,9959
BubbleSortWhileNeeded,Double,100,LastKSorted,8500
BubbleSortWhileNeeded,Double,100,LastKSorted,8083
BubbleSortWhileNeeded,Double,100,LastKSorted,8000
BubbleSortWhileNeeded,Double,100,LastKSorted,12500
BubbleSortWhileNeeded,Double,100,LastKSorted,9750
BubbleSortWhileNeeded,Double,100,LastKSorted,8792
BubbleSortWhileNeeded,Double,100,LastKSorted,8541
BubbleSortWhileNeeded,Double,100,LastKSorted,8458
BubbleSortWhileNeeded,Double,100,LastKSorted,8334
BubbleSortWhileNeeded,Double,1000,Random,3372417
BubbleSortWhileNeeded,Double,1000,Random,3163625
BubbleSortWhileNeeded,Double,1000,Random,2997292
BubbleSortWhileNeeded,Double,1000,Random,3025750
BubbleSortWhileNeeded,Double,1000,Random,3016416
